CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir,Churn
10315,24,Male,2.0,27.0,8.0,16.0,Basic,Monthly,638.0,11.0,1.0
10316,49,Female,24.0,20.0,6.0,16.0,Standard,Annual,545.0,17.0,1.0
10317,53,Male,15.0,28.0,2.0,6.0,Basic,Quarterly,159.0,4.0,1.0
10318,26,Male,23.0,13.0,3.0,25.0,Standard,Annual,130.0,27.0,1.0
10319,30,Female,4.0,28.0,5.0,0.0,Premium,Quarterly,542.0,8.0,1.0
10320,65,Female,59.0,11.0,2.0,27.0,Standard,Quarterly,443.0,20.0,1.0
10321,53,Male,27.0,12.0,8.0,14.0,Basic,Quarterly,103.0,30.0,1.0
10322,37,Female,21.0,4.0,0.0,18.0,Basic,Annual,495.0,22.0,1.0
10323,43,Female,16.0,14.0,4.0,30.0,Standard,Annual,647.0,19.0,1.0
10324,39,Female,16.0,8.0,0.0,15.0,Standard,Annual,319.0,13.0,1.0
10325,28,Female,46.0,13.0,6.0,1.0,Standard,Annual,748.0,22.0,1.0
10326,54,Male,17.0,18.0,0.0,27.0,Standard,Monthly,126.0,28.0,1.0
10327,29,Male,21.0,10.0,3.0,11.0,Standard,Quarterly,735.0,30.0,1.0
10328,57,Male,50.0,28.0,4.0,15.0,Basic,Quarterly,107.0,4.0,1.0
10329,18,Male,21.0,28.0,4.0,15.0,Standard,Monthly,912.0,25.0,1.0
10330,21,Female,45.0,14.0,8.0,25.0,Premium,Monthly,408.0,13.0,1.0
10331,53,Female,9.0,23.0,4.0,0.0,Premium,Annual,619.0,25.0,1.0
10332,55,Female,49.0,25.0,4.0,29.0,Basic,Monthly,203.0,17.0,1.0
10333,23,Female,46.0,16.0,3.0,11.0,Standard,Annual,231.0,11.0,1.0
10334,53,Male,25.0,30.0,1.0,26.0,Basic,Annual,359.0,22.0,1.0
10335,56,Male,28.0,12.0,2.0,21.0,Basic,Quarterly,953.0,15.0,1.0
10336,60,Female,52.0,30.0,9.0,7.0,Basic,Quarterly,822.0,10.0,1.0
10337,35,Female,9.0,18.0,9.0,21.0,Basic,Annual,143.0,25.0,1.0
10338,30,Female,9.0,3.0,0.0,4.0,Premium,Monthly,679.0,24.0,1.0
10339,21,Female,37.0,6.0,4.0,16.0,Standard,Annual,174.0,19.0,1.0
10340,57,Female,31.0,27.0,3.0,5.0,Premium,Annual,481.0,14.0,1.0
10341,21,Male,59.0,10.0,2.0,24.0,Premium,Quarterly,531.0,21.0,1.0
10342,62,Female,20.0,30.0,10.0,1.0,Premium,Annual,302.0,30.0,1.0
10343,54,Female,21.0,10.0,3.0,26.0,Premium,Quarterly,672.0,30.0,1.0
10344,21,Female,23.0,18.0,2.0,19.0,Standard,Monthly,397.0,7.0,1.0
10345,48,Male,8.0,24.0,9.0,8.0,Basic,Quarterly,574.0,5.0,1.0
10346,33,Female,20.0,18.0,9.0,1.0,Standard,Quarterly,845.0,11.0,1.0
10347,24,Male,37.0,16.0,6.0,1.0,Premium,Annual,220.0,19.0,1.0
10348,57,Female,45.0,16.0,9.0,27.0,Basic,Monthly,808.0,25.0,1.0
10349,57,Male,55.0,28.0,9.0,11.0,Standard,Annual,344.0,14.0,1.0
10350,36,Male,6.0,18.0,8.0,1.0,Premium,Annual,740.0,5.0,1.0
10351,50,Female,1.0,28.0,2.0,23.0,Premium,Monthly,696.0,10.0,1.0
10352,24,Male,16.0,1.0,5.0,13.0,Standard,Monthly,250.0,23.0,1.0
10353,20,Male,51.0,14.0,1.0,22.0,Premium,Quarterly,779.0,16.0,1.0
10354,22,Male,42.0,1.0,10.0,22.0,Basic,Annual,638.0,25.0,1.0
10355,32,Male,19.0,12.0,0.0,13.0,Premium,Annual,924.0,6.0,0.0
10356,56,Male,42.0,27.0,9.0,15.0,Standard,Monthly,881.0,10.0,1.0
10357,52,Male,32.0,3.0,8.0,22.0,Premium,Annual,665.0,14.0,1.0
10358,35,Male,24.0,14.0,3.0,20.0,Premium,Quarterly,429.0,11.0,1.0
10359,27,Female,47.0,29.0,5.0,11.0,Standard,Annual,748.0,21.0,1.0
10360,60,Female,10.0,16.0,7.0,8.0,Basic,Monthly,522.0,5.0,1.0
10361,54,Male,34.0,30.0,10.0,4.0,Basic,Monthly,101.0,18.0,1.0
10362,24,Female,14.0,3.0,1.0,25.0,Basic,Annual,815.0,22.0,1.0
10363,23,Female,26.0,7.0,7.0,9.0,Premium,Quarterly,901.0,5.0,1.0
10364,60,Female,30.0,8.0,6.0,8.0,Premium,Annual,334.0,15.0,1.0
10365,33,Female,54.0,7.0,0.0,6.0,Basic,Annual,664.0,30.0,1.0
10366,41,Male,52.0,7.0,1.0,13.0,Premium,Annual,374.0,29.0,1.0
10367,43,Female,48.0,9.0,9.0,26.0,Premium,Quarterly,769.0,8.0,1.0
10368,20,Female,38.0,5.0,10.0,0.0,Premium,Quarterly,271.0,4.0,1.0
10369,61,Female,4.0,21.0,7.0,10.0,Standard,Monthly,279.0,15.0,1.0
10370,51,Male,26.0,27.0,4.0,9.0,Premium,Quarterly,598.0,13.0,1.0
10371,40,Male,25.0,28.0,3.0,15.0,Basic,Annual,210.0,2.0,1.0
10372,46,Female,24.0,29.0,9.0,2.0,Basic,Annual,599.0,20.0,1.0
10373,35,Male,2.0,27.0,8.0,29.0,Premium,Annual,537.0,4.0,1.0
10374,25,Female,19.0,13.0,5.0,2.0,Standard,Quarterly,886.0,16.0,1.0
10375,35,Male,36.0,10.0,4.0,27.0,Standard,Quarterly,848.0,28.0,1.0
10376,33,Female,2.0,7.0,0.0,8.0,Premium,Monthly,470.0,7.0,1.0
10377,34,Female,19.0,7.0,10.0,28.0,Basic,Annual,531.0,15.0,1.0
10378,23,Male,47.0,27.0,5.0,20.0,Basic,Annual,594.0,14.0,1.0
10379,37,Male,60.0,21.0,9.0,17.0,Basic,Monthly,281.0,21.0,1.0
10380,30,Female,44.0,17.0,8.0,21.0,Premium,Annual,964.0,26.0,1.0
10381,39,Male,13.0,18.0,4.0,2.0,Standard,Monthly,367.0,7.0,1.0
10382,19,Female,15.0,10.0,9.0,9.0,Premium,Quarterly,586.0,1.0,1.0
10383,56,Male,53.0,4.0,9.0,18.0,Premium,Quarterly,685.0,13.0,1.0
10384,49,Female,9.0,8.0,2.0,25.0,Premium,Quarterly,940.0,20.0,1.0
10385,26,Male,35.0,13.0,6.0,26.0,Standard,Annual,872.0,11.0,1.0
10386,20,Male,28.0,13.0,3.0,20.0,Basic,Annual,217.0,8.0,1.0
10387,44,Male,12.0,16.0,10.0,23.0,Standard,Monthly,796.0,8.0,1.0
10388,20,Male,23.0,13.0,5.0,3.0,Basic,Monthly,229.0,16.0,1.0
10389,20,Male,20.0,8.0,9.0,12.0,Premium,Quarterly,551.0,3.0,1.0
10390,29,Female,20.0,12.0,6.0,26.0,Basic,Annual,149.0,8.0,1.0
10391,49,Male,38.0,15.0,3.0,1.0,Standard,Annual,817.0,28.0,0.0
10392,21,Male,57.0,15.0,9.0,11.0,Standard,Quarterly,821.0,27.0,1.0
10393,32,Female,19.0,9.0,9.0,18.0,Standard,Monthly,804.0,10.0,1.0
10394,53,Female,54.0,27.0,7.0,3.0,Premium,Quarterly,958.0,15.0,1.0
10395,30,Female,11.0,27.0,2.0,23.0,Premium,Monthly,315.0,30.0,1.0
10396,51,Male,8.0,19.0,8.0,17.0,Standard,Quarterly,644.0,13.0,1.0
10397,38,Male,18.0,13.0,8.0,10.0,Premium,Quarterly,320.0,29.0,1.0
10398,29,Male,23.0,3.0,8.0,0.0,Standard,Monthly,958.0,5.0,1.0
10399,21,Female,40.0,1.0,2.0,28.0,Standard,Annual,384.0,15.0,1.0
10400,41,Female,39.0,5.0,10.0,27.0,Basic,Quarterly,229.0,27.0,1.0
10401,54,Male,58.0,4.0,3.0,2.0,Premium,Monthly,892.0,2.0,1.0
10402,59,Female,33.0,1.0,9.0,1.0,Basic,Annual,347.0,28.0,1.0
10403,42,Male,29.0,26.0,6.0,13.0,Standard,Monthly,718.0,22.0,1.0
10404,37,Male,39.0,10.0,4.0,24.0,Basic,Monthly,398.0,17.0,1.0
10405,60,Female,10.0,26.0,10.0,10.0,Standard,Quarterly,100.0,7.0,1.0
10406,40,Male,30.0,13.0,8.0,20.0,Standard,Annual,822.0,19.0,1.0
10407,40,Male,60.0,4.0,0.0,19.0,Standard,Annual,955.0,23.0,0.0
10408,22,Male,40.0,5.0,9.0,16.0,Basic,Quarterly,293.0,6.0,1.0
10409,34,Male,48.0,19.0,1.0,9.0,Premium,Quarterly,273.0,16.0,1.0
10410,35,Male,13.0,9.0,10.0,13.0,Standard,Annual,793.0,11.0,1.0
10411,36,Male,48.0,11.0,6.0,2.0,Standard,Quarterly,833.0,8.0,1.0
10412,29,Male,48.0,21.0,7.0,3.0,Premium,Monthly,563.0,17.0,1.0
10413,60,Male,2.0,13.0,4.0,11.0,Standard,Quarterly,770.0,24.0,1.0
10414,24,Female,1.0,23.0,1.0,12.0,Basic,Quarterly,497.0,23.0,1.0
10415,30,Female,47.0,30.0,0.0,2.0,Premium,Annual,359.0,26.0,1.0
10416,64,Male,37.0,14.0,2.0,21.0,Standard,Monthly,125.0,8.0,1.0
10417,18,Male,17.0,1.0,2.0,12.0,Premium,Annual,195.0,30.0,1.0
10418,36,Female,33.0,11.0,7.0,14.0,Premium,Monthly,750.0,16.0,1.0
10419,29,Male,3.0,10.0,3.0,20.0,Premium,Monthly,566.0,21.0,1.0
10420,19,Male,36.0,5.0,9.0,22.0,Basic,Monthly,872.0,1.0,1.0
10421,52,Male,42.0,10.0,2.0,9.0,Basic,Monthly,951.0,12.0,1.0
10422,62,Female,57.0,15.0,10.0,16.0,Standard,Monthly,795.0,1.0,1.0
10423,39,Male,23.0,22.0,8.0,30.0,Basic,Quarterly,590.0,6.0,1.0
10424,35,Male,23.0,17.0,3.0,26.0,Basic,Annual,409.0,18.0,1.0
10425,63,Male,7.0,14.0,4.0,3.0,Standard,Monthly,786.0,22.0,1.0
10426,34,Male,44.0,15.0,5.0,13.0,Basic,Annual,437.0,26.0,1.0
10427,40,Female,60.0,26.0,9.0,25.0,Premium,Annual,101.0,6.0,1.0
10428,30,Male,42.0,6.0,8.0,23.0,Basic,Monthly,359.0,2.0,1.0
10429,19,Male,1.0,13.0,8.0,17.0,Basic,Annual,981.0,23.0,1.0
10430,56,Male,5.0,17.0,1.0,16.0,Premium,Quarterly,166.0,28.0,1.0
10431,20,Female,28.0,8.0,1.0,24.0,Basic,Quarterly,696.0,18.0,1.0
10432,24,Female,39.0,13.0,5.0,8.0,Premium,Quarterly,395.0,13.0,1.0
10433,39,Female,39.0,29.0,0.0,25.0,Premium,Annual,221.0,29.0,1.0
10434,30,Male,2.0,1.0,1.0,18.0,Standard,Monthly,258.0,15.0,1.0
10435,52,Female,55.0,28.0,10.0,11.0,Basic,Quarterly,204.0,30.0,1.0
10436,22,Male,15.0,9.0,8.0,21.0,Premium,Monthly,513.0,30.0,1.0
10437,40,Male,38.0,17.0,9.0,9.0,Basic,Annual,283.0,14.0,1.0
10438,18,Female,29.0,10.0,9.0,21.0,Premium,Monthly,659.0,8.0,1.0
10439,59,Female,57.0,11.0,9.0,10.0,Standard,Monthly,524.0,9.0,1.0
10440,36,Female,33.0,8.0,2.0,17.0,Basic,Quarterly,499.0,11.0,1.0
10441,32,Female,8.0,14.0,7.0,22.0,Premium,Monthly,627.0,14.0,1.0
10442,49,Male,60.0,14.0,6.0,26.0,Standard,Annual,867.0,28.0,1.0
10443,35,Female,1.0,14.0,10.0,13.0,Standard,Quarterly,407.0,26.0,1.0
10444,59,Female,32.0,27.0,3.0,30.0,Basic,Annual,476.0,15.0,1.0
10445,18,Male,31.0,6.0,9.0,9.0,Premium,Annual,996.0,22.0,1.0
10446,55,Female,46.0,30.0,8.0,0.0,Standard,Monthly,759.0,5.0,1.0
10447,40,Male,51.0,1.0,0.0,23.0,Standard,Monthly,819.0,4.0,1.0
10448,45,Male,22.0,27.0,6.0,7.0,Premium,Annual,116.0,9.0,1.0
10449,52,Male,2.0,7.0,6.0,22.0,Standard,Quarterly,563.0,1.0,1.0
10450,20,Female,30.0,29.0,6.0,29.0,Basic,Annual,117.0,2.0,1.0
10451,42,Male,27.0,13.0,7.0,7.0,Basic,Annual,922.0,18.0,1.0
10452,20,Female,40.0,20.0,8.0,11.0,Premium,Monthly,824.0,18.0,1.0
10453,55,Male,49.0,8.0,0.0,30.0,Basic,Quarterly,844.0,4.0,1.0
10454,62,Female,10.0,14.0,4.0,29.0,Premium,Quarterly,692.0,29.0,1.0
10455,65,Female,48.0,22.0,10.0,13.0,Standard,Quarterly,111.0,13.0,1.0
10456,27,Female,5.0,24.0,10.0,6.0,Standard,Quarterly,740.0,8.0,1.0
10457,30,Female,28.0,21.0,8.0,23.0,Premium,Monthly,497.0,21.0,1.0
10458,27,Male,23.0,21.0,0.0,0.0,Premium,Quarterly,937.0,26.0,0.0
10459,29,Male,7.0,23.0,7.0,0.0,Premium,Annual,239.0,27.0,1.0
10460,61,Male,33.0,27.0,0.0,22.0,Standard,Annual,612.0,25.0,1.0
10461,58,Male,15.0,22.0,10.0,20.0,Basic,Quarterly,967.0,12.0,1.0
10462,28,Female,30.0,23.0,7.0,22.0,Standard,Monthly,811.0,19.0,1.0
10463,60,Female,59.0,21.0,10.0,27.0,Basic,Annual,685.0,24.0,1.0
10464,37,Female,21.0,26.0,8.0,6.0,Standard,Monthly,141.0,25.0,1.0
10465,26,Female,27.0,25.0,6.0,1.0,Premium,Quarterly,542.0,19.0,1.0
10466,28,Male,9.0,28.0,2.0,21.0,Basic,Monthly,124.0,23.0,1.0
10467,63,Male,58.0,30.0,9.0,1.0,Premium,Monthly,301.0,1.0,1.0
10468,59,Female,52.0,6.0,7.0,18.0,Premium,Monthly,245.0,30.0,1.0
10469,53,Male,28.0,27.0,7.0,23.0,Basic,Monthly,256.0,24.0,1.0
10470,39,Male,14.0,10.0,1.0,30.0,Premium,Quarterly,459.0,22.0,1.0
10471,51,Male,28.0,16.0,4.0,20.0,Premium,Quarterly,855.0,11.0,1.0
10472,41,Female,26.0,17.0,7.0,2.0,Premium,Annual,826.0,25.0,1.0
10473,21,Female,59.0,22.0,8.0,12.0,Standard,Quarterly,726.0,23.0,1.0
10474,51,Female,25.0,22.0,1.0,3.0,Premium,Monthly,606.0,30.0,1.0
10475,53,Female,28.0,28.0,7.0,6.0,Basic,Quarterly,541.0,3.0,1.0
10476,23,Male,56.0,23.0,10.0,4.0,Basic,Quarterly,211.0,28.0,1.0
10477,22,Male,33.0,12.0,4.0,10.0,Standard,Monthly,212.0,15.0,1.0
10478,57,Male,36.0,1.0,9.0,14.0,Premium,Quarterly,951.0,20.0,1.0
10479,34,Female,5.0,27.0,2.0,6.0,Standard,Quarterly,691.0,30.0,1.0
10480,43,Male,33.0,19.0,2.0,23.0,Basic,Quarterly,301.0,7.0,1.0
10481,55,Male,5.0,28.0,1.0,7.0,Premium,Monthly,208.0,16.0,1.0
10482,64,Male,57.0,3.0,5.0,13.0,Premium,Quarterly,977.0,19.0,1.0
10483,27,Male,37.0,27.0,1.0,21.0,Standard,Annual,703.0,22.0,1.0
10484,65,Male,1.0,8.0,0.0,30.0,Basic,Monthly,253.0,7.0,1.0
10485,60,Male,34.0,22.0,7.0,2.0,Basic,Quarterly,529.0,10.0,1.0
10486,19,Male,26.0,25.0,9.0,20.0,Standard,Annual,205.0,17.0,1.0
10487,29,Male,26.0,19.0,5.0,7.0,Standard,Quarterly,407.0,7.0,1.0
10488,19,Male,49.0,27.0,5.0,18.0,Basic,Monthly,943.0,7.0,1.0
10489,46,Male,27.0,29.0,10.0,22.0,Standard,Annual,190.0,8.0,1.0
10490,49,Female,25.0,4.0,7.0,27.0,Basic,Annual,764.0,7.0,1.0
10491,51,Female,43.0,26.0,8.0,10.0,Premium,Monthly,597.0,29.0,1.0
10492,42,Female,52.0,21.0,2.0,6.0,Premium,Monthly,317.0,23.0,1.0
10493,58,Female,5.0,18.0,2.0,21.0,Standard,Annual,678.0,10.0,1.0
10494,60,Female,12.0,13.0,8.0,9.0,Standard,Quarterly,810.0,10.0,1.0
10495,27,Female,56.0,1.0,3.0,26.0,Standard,Annual,946.0,5.0,1.0
10496,38,Female,7.0,7.0,5.0,7.0,Premium,Monthly,560.0,24.0,1.0
10497,33,Female,59.0,8.0,2.0,23.0,Standard,Quarterly,589.0,19.0,1.0
10498,24,Male,37.0,10.0,3.0,7.0,Premium,Monthly,863.0,26.0,1.0
10499,35,Male,14.0,9.0,10.0,25.0,Premium,Annual,432.0,13.0,1.0
10500,59,Female,33.0,25.0,2.0,10.0,Standard,Annual,978.0,30.0,1.0
10501,38,Male,47.0,5.0,5.0,15.0,Standard,Quarterly,182.0,25.0,1.0
10502,42,Female,57.0,10.0,2.0,2.0,Standard,Annual,984.0,2.0,0.0
10503,47,Male,37.0,20.0,8.0,22.0,Standard,Annual,790.0,29.0,1.0
10504,39,Male,51.0,29.0,2.0,25.0,Premium,Monthly,126.0,30.0,1.0
10505,64,Male,54.0,25.0,10.0,21.0,Premium,Quarterly,202.0,14.0,1.0
10506,23,Female,37.0,7.0,8.0,22.0,Basic,Annual,522.0,26.0,1.0
10507,57,Female,52.0,16.0,8.0,5.0,Standard,Monthly,349.0,29.0,1.0
10508,54,Male,15.0,13.0,6.0,10.0,Basic,Monthly,442.0,28.0,1.0
10509,46,Male,29.0,16.0,5.0,4.0,Standard,Quarterly,843.0,23.0,1.0
10510,36,Male,19.0,7.0,8.0,13.0,Standard,Quarterly,379.0,19.0,1.0
10511,34,Female,38.0,26.0,7.0,7.0,Standard,Monthly,880.0,21.0,1.0
10512,62,Male,51.0,24.0,5.0,20.0,Basic,Quarterly,307.0,28.0,1.0
10513,42,Male,15.0,2.0,4.0,26.0,Premium,Monthly,159.0,21.0,1.0
10514,39,Female,12.0,29.0,6.0,22.0,Standard,Quarterly,832.0,4.0,1.0
10515,44,Male,25.0,3.0,9.0,22.0,Premium,Quarterly,680.0,20.0,1.0
10516,37,Female,53.0,14.0,1.0,17.0,Basic,Quarterly,889.0,28.0,1.0
10517,25,Male,19.0,8.0,4.0,8.0,Standard,Annual,255.0,26.0,1.0
10518,38,Female,32.0,30.0,9.0,11.0,Premium,Monthly,304.0,16.0,1.0
10519,20,Male,27.0,11.0,5.0,15.0,Standard,Quarterly,899.0,12.0,1.0
10520,60,Female,35.0,12.0,5.0,20.0,Basic,Monthly,996.0,26.0,1.0
10521,48,Female,57.0,27.0,9.0,11.0,Standard,Quarterly,214.0,21.0,1.0
10522,52,Female,6.0,29.0,10.0,12.0,Basic,Annual,778.0,10.0,1.0
10523,65,Male,37.0,9.0,9.0,22.0,Standard,Monthly,426.0,12.0,1.0
10524,62,Female,5.0,17.0,0.0,14.0,Premium,Quarterly,230.0,22.0,1.0
10525,22,Female,48.0,13.0,6.0,23.0,Basic,Quarterly,349.0,10.0,1.0
10526,64,Female,17.0,5.0,9.0,30.0,Premium,Annual,226.0,20.0,1.0
10527,32,Male,25.0,17.0,3.0,18.0,Basic,Quarterly,364.0,9.0,1.0
10528,59,Male,56.0,21.0,6.0,13.0,Basic,Quarterly,743.0,9.0,1.0
10529,25,Male,6.0,8.0,3.0,30.0,Basic,Monthly,543.0,5.0,1.0
10530,39,Male,41.0,30.0,5.0,15.0,Basic,Quarterly,444.0,29.0,1.0
10531,35,Female,15.0,13.0,9.0,26.0,Standard,Annual,194.0,2.0,1.0
10532,38,Female,25.0,9.0,10.0,5.0,Standard,Quarterly,895.0,20.0,1.0
10533,41,Male,30.0,6.0,6.0,29.0,Standard,Annual,187.0,9.0,1.0
10534,45,Male,59.0,16.0,5.0,8.0,Standard,Quarterly,134.0,30.0,1.0
10535,61,Male,46.0,1.0,0.0,9.0,Premium,Monthly,389.0,3.0,1.0
10536,29,Male,38.0,30.0,0.0,26.0,Standard,Monthly,605.0,26.0,1.0
10537,38,Female,22.0,30.0,6.0,28.0,Premium,Annual,781.0,25.0,1.0
10538,23,Female,31.0,30.0,4.0,21.0,Premium,Quarterly,635.0,5.0,1.0
10539,43,Female,36.0,18.0,6.0,30.0,Premium,Annual,392.0,24.0,1.0
10540,19,Male,11.0,6.0,3.0,12.0,Basic,Monthly,805.0,30.0,1.0
10541,48,Male,27.0,5.0,1.0,25.0,Premium,Monthly,468.0,14.0,1.0
10542,19,Female,54.0,13.0,4.0,30.0,Standard,Annual,686.0,29.0,1.0
10543,61,Male,43.0,27.0,9.0,1.0,Basic,Quarterly,515.0,6.0,1.0
10544,35,Male,59.0,5.0,4.0,8.0,Premium,Monthly,440.0,6.0,1.0
10545,28,Male,27.0,27.0,10.0,10.0,Basic,Monthly,180.0,20.0,1.0
10546,36,Female,38.0,27.0,5.0,14.0,Premium,Monthly,266.0,30.0,1.0
10547,34,Male,16.0,11.0,9.0,0.0,Basic,Annual,868.0,28.0,1.0
10548,49,Male,42.0,11.0,7.0,25.0,Basic,Annual,691.0,19.0,1.0
10549,55,Female,21.0,8.0,0.0,13.0,Basic,Quarterly,320.0,20.0,1.0
10550,51,Male,49.0,25.0,10.0,7.0,Basic,Quarterly,586.0,10.0,1.0
10551,43,Male,10.0,10.0,6.0,13.0,Basic,Quarterly,124.0,6.0,1.0
10552,45,Female,36.0,16.0,8.0,9.0,Basic,Quarterly,948.0,18.0,1.0
10553,26,Male,23.0,28.0,4.0,17.0,Premium,Monthly,967.0,19.0,1.0
10554,39,Male,32.0,25.0,9.0,2.0,Premium,Quarterly,413.0,26.0,1.0
10555,57,Male,44.0,19.0,1.0,18.0,Premium,Annual,560.0,26.0,1.0
10556,44,Female,4.0,9.0,5.0,22.0,Premium,Monthly,191.0,2.0,1.0
10557,48,Male,50.0,16.0,7.0,17.0,Premium,Monthly,564.0,7.0,1.0
10558,23,Female,21.0,30.0,8.0,8.0,Premium,Annual,293.0,14.0,1.0
10559,24,Male,2.0,20.0,5.0,3.0,Standard,Quarterly,929.0,7.0,1.0
10560,61,Male,12.0,4.0,2.0,11.0,Standard,Quarterly,194.0,29.0,1.0
10561,62,Female,24.0,15.0,6.0,16.0,Basic,Monthly,364.0,5.0,1.0
10562,45,Male,38.0,28.0,4.0,30.0,Premium,Annual,281.0,28.0,1.0
10563,27,Female,44.0,21.0,10.0,15.0,Standard,Annual,411.0,23.0,1.0
10564,38,Male,28.0,8.0,10.0,15.0,Basic,Annual,972.0,8.0,1.0
10565,44,Male,30.0,15.0,2.0,26.0,Basic,Quarterly,973.0,12.0,1.0
10566,20,Male,41.0,9.0,1.0,0.0,Premium,Annual,484.0,19.0,1.0
10567,37,Female,4.0,7.0,8.0,23.0,Basic,Monthly,462.0,25.0,1.0
10568,51,Female,18.0,24.0,6.0,0.0,Basic,Annual,762.0,6.0,1.0
10569,62,Female,22.0,16.0,8.0,19.0,Premium,Monthly,179.0,20.0,1.0
10570,36,Male,12.0,18.0,5.0,18.0,Standard,Monthly,492.0,13.0,1.0
10571,33,Female,17.0,20.0,1.0,30.0,Standard,Quarterly,884.0,12.0,1.0
10572,27,Male,13.0,22.0,6.0,14.0,Basic,Monthly,199.0,30.0,1.0
10573,55,Male,10.0,2.0,3.0,15.0,Premium,Monthly,509.0,2.0,1.0
10574,20,Male,2.0,22.0,9.0,20.0,Premium,Monthly,229.0,28.0,1.0
10575,43,Female,32.0,3.0,9.0,24.0,Standard,Annual,902.0,21.0,1.0
10576,27,Male,39.0,27.0,1.0,2.0,Standard,Annual,435.0,2.0,1.0
10577,37,Female,6.0,4.0,4.0,1.0,Standard,Monthly,649.0,26.0,1.0
10578,43,Male,43.0,6.0,8.0,5.0,Premium,Quarterly,924.0,30.0,1.0
10579,44,Female,23.0,17.0,9.0,22.0,Basic,Monthly,192.0,18.0,1.0
10580,40,Female,10.0,16.0,1.0,23.0,Basic,Quarterly,865.0,2.0,1.0
10581,24,Male,21.0,16.0,2.0,19.0,Basic,Annual,100.0,4.0,1.0
10582,29,Female,30.0,21.0,6.0,8.0,Premium,Monthly,758.0,2.0,1.0
10583,52,Male,3.0,27.0,9.0,15.0,Premium,Quarterly,187.0,1.0,1.0
10584,18,Female,25.0,4.0,10.0,22.0,Premium,Quarterly,500.0,8.0,1.0
10585,53,Female,14.0,4.0,4.0,12.0,Standard,Monthly,756.0,12.0,1.0
10586,28,Male,2.0,18.0,2.0,8.0,Basic,Quarterly,742.0,12.0,1.0
10587,18,Male,33.0,22.0,8.0,6.0,Standard,Monthly,411.0,29.0,1.0
10588,55,Male,46.0,28.0,3.0,6.0,Standard,Quarterly,651.0,9.0,1.0
10589,19,Female,21.0,25.0,6.0,12.0,Premium,Monthly,824.0,1.0,1.0
10590,24,Female,56.0,12.0,1.0,11.0,Standard,Quarterly,683.0,30.0,1.0
10591,44,Male,24.0,16.0,5.0,6.0,Basic,Monthly,661.0,19.0,1.0
10592,36,Female,15.0,6.0,9.0,8.0,Basic,Monthly,106.0,4.0,1.0
10593,38,Male,15.0,26.0,0.0,25.0,Premium,Monthly,845.0,14.0,1.0
10594,47,Female,47.0,9.0,9.0,8.0,Premium,Annual,113.0,18.0,1.0
10595,41,Male,2.0,20.0,0.0,14.0,Premium,Annual,457.0,8.0,1.0
10596,25,Female,38.0,18.0,10.0,7.0,Premium,Monthly,289.0,6.0,1.0
10597,26,Male,12.0,29.0,4.0,24.0,Premium,Quarterly,529.0,4.0,1.0
10598,31,Female,31.0,2.0,1.0,7.0,Basic,Quarterly,360.0,5.0,1.0
10599,44,Male,20.0,16.0,2.0,8.0,Premium,Quarterly,682.0,18.0,0.0
10600,37,Male,49.0,16.0,5.0,7.0,Premium,Quarterly,873.0,4.0,1.0
10601,24,Male,52.0,27.0,4.0,19.0,Standard,Monthly,485.0,7.0,1.0
10602,24,Male,45.0,19.0,5.0,18.0,Standard,Quarterly,258.0,15.0,1.0
10603,44,Female,60.0,3.0,7.0,22.0,Standard,Monthly,708.0,24.0,1.0
10604,35,Male,1.0,7.0,5.0,1.0,Standard,Monthly,588.0,5.0,1.0
10605,28,Female,47.0,24.0,7.0,1.0,Standard,Annual,170.0,18.0,1.0
10606,48,Male,59.0,26.0,8.0,7.0,Premium,Monthly,537.0,20.0,1.0
10607,55,Male,16.0,28.0,10.0,14.0,Basic,Quarterly,320.0,10.0,1.0
10608,25,Male,44.0,30.0,6.0,29.0,Standard,Quarterly,435.0,24.0,1.0
10609,38,Male,7.0,7.0,8.0,0.0,Standard,Quarterly,625.0,19.0,1.0
10610,55,Male,4.0,24.0,4.0,2.0,Premium,Quarterly,644.0,9.0,1.0
10611,56,Male,38.0,1.0,3.0,29.0,Standard,Quarterly,607.0,14.0,1.0
10612,62,Female,59.0,17.0,8.0,9.0,Basic,Monthly,900.0,14.0,1.0
10613,39,Female,43.0,1.0,9.0,12.0,Premium,Quarterly,426.0,8.0,1.0
10614,56,Female,23.0,7.0,5.0,23.0,Premium,Annual,329.0,12.0,1.0
10615,35,Female,12.0,27.0,6.0,8.0,Premium,Monthly,988.0,19.0,1.0
10616,28,Male,59.0,30.0,1.0,13.0,Premium,Quarterly,374.0,20.0,1.0
10617,26,Male,56.0,25.0,6.0,16.0,Premium,Quarterly,164.0,25.0,1.0
10618,27,Male,18.0,23.0,7.0,26.0,Basic,Quarterly,759.0,18.0,1.0
10619,27,Male,27.0,11.0,2.0,30.0,Standard,Quarterly,268.0,22.0,1.0
10620,26,Female,3.0,4.0,4.0,18.0,Basic,Annual,302.0,16.0,1.0
10621,57,Female,5.0,21.0,9.0,30.0,Standard,Monthly,416.0,23.0,1.0
10622,40,Female,18.0,4.0,8.0,22.0,Premium,Quarterly,885.0,14.0,1.0
