CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir
1990,35,Male,14.0,5.0,8.0,25.0,Standard,Monthly,202.0,25.0
1991,27,Female,46.0,27.0,2.0,1.0,Basic,Annual,440.0,5.0
1992,56,Male,2.0,26.0,10.0,19.0,Basic,Monthly,407.0,17.0
1993,53,Female,38.0,30.0,3.0,19.0,Standard,Quarterly,457.0,11.0
1994,61,Female,39.0,1.0,9.0,30.0,Basic,Monthly,768.0,9.0
1995,20,Female,17.0,10.0,8.0,13.0,Standard,Annual,540.0,1.0
1996,31,Female,22.0,20.0,1.0,14.0,Basic,Annual,181.0,9.0
1997,58,Male,30.0,29.0,7.0,30.0,Standard,Quarterly,631.0,15.0
1998,62,Female,22.0,23.0,5.0,3.0,Standard,Annual,563.0,19.0
1999,34,Female,27.0,20.0,1.0,21.0,Basic,Monthly,646.0,17.0
2000,27,Female,45.0,25.0,9.0,11.0,Standard,Annual,549.0,28.0
2001,22,Female,4.0,1.0,1.0,9.0,Standard,Monthly,435.0,10.0
2002,20,Male,55.0,15.0,10.0,16.0,Basic,Annual,250.0,3.0
2003,65,Female,14.0,23.0,1.0,16.0,Standard,Quarterly,880.0,26.0
2004,24,Female,18.0,26.0,1.0,27.0,Premium,Quarterly,996.0,8.0
2005,42,Female,43.0,15.0,5.0,29.0,Premium,Monthly,534.0,28.0
2006,42,Male,42.0,24.0,6.0,27.0,Basic,Monthly,484.0,16.0
2007,29,Male,18.0,10.0,10.0,26.0,Premium,Quarterly,322.0,10.0
2008,65,Male,39.0,8.0,10.0,5.0,Premium,Quarterly,400.0,14.0
2009,36,Female,14.0,5.0,1.0,3.0,Standard,Monthly,506.0,20.0
2010,39,Male,31.0,27.0,4.0,29.0,Basic,Quarterly,921.0,4.0
2011,34,Male,22.0,24.0,6.0,25.0,Basic,Monthly,357.0,3.0
2012,57,Male,6.0,27.0,3.0,4.0,Premium,Quarterly,766.0,26.0
2013,24,Female,51.0,21.0,5.0,9.0,Premium,Annual,923.0,14.0
2014,52,Female,60.0,14.0,10.0,4.0,Basic,Annual,438.0,9.0
2015,61,Female,10.0,10.0,8.0,23.0,Standard,Quarterly,967.0,20.0
2016,63,Male,30.0,3.0,2.0,20.0,Basic,Monthly,821.0,10.0
2017,36,Male,11.0,18.0,6.0,28.0,Standard,Quarterly,130.0,12.0
2018,22,Female,8.0,9.0,7.0,3.0,Basic,Quarterly,133.0,7.0
2019,36,Female,25.0,24.0,8.0,1.0,Standard,Monthly,854.0,14.0
2020,39,Female,44.0,13.0,4.0,10.0,Premium,Annual,366.0,14.0
2021,35,Male,2.0,3.0,8.0,5.0,Standard,Quarterly,553.0,25.0
2022,45,Female,2.0,6.0,10.0,10.0,Standard,Monthly,558.0,19.0
2023,48,Male,16.0,29.0,10.0,7.0,Premium,Annual,361.0,12.0
2024,28,Female,18.0,12.0,7.0,0.0,Premium,Annual,326.0,13.0
2025,53,Female,27.0,16.0,5.0,5.0,Basic,Monthly,192.0,10.0
2026,19,Female,31.0,24.0,8.0,5.0,Basic,Quarterly,686.0,26.0
2027,55,Female,35.0,25.0,9.0,27.0,Standard,Quarterly,982.0,16.0
2028,30,Female,24.0,22.0,10.0,25.0,Basic,Quarterly,703.0,8.0
2029,19,Male,6.0,14.0,8.0,19.0,Basic,Monthly,388.0,22.0
2030,59,Female,6.0,9.0,6.0,14.0,Standard,Annual,814.0,20.0
2031,25,Male,12.0,29.0,10.0,16.0,Premium,Annual,302.0,16.0
2032,41,Male,29.0,19.0,5.0,8.0,Premium,Quarterly,932.0,14.0
2033,26,Female,25.0,9.0,0.0,12.0,Standard,Quarterly,945.0,15.0
2034,32,Female,51.0,11.0,8.0,1.0,Premium,Annual,674.0,29.0
2035,54,Female,16.0,23.0,0.0,15.0,Basic,Quarterly,311.0,3.0
2036,51,Female,17.0,14.0,2.0,26.0,Premium,Monthly,508.0,3.0
2037,27,Male,26.0,30.0,2.0,27.0,Basic,Quarterly,470.0,17.0
2038,49,Female,1.0,22.0,1.0,28.0,Standard,Monthly,148.0,27.0
2039,60,Female,30.0,4.0,6.0,2.0,Standard,Annual,110.0,29.0
2040,64,Male,27.0,23.0,1.0,26.0,Premium,Monthly,518.0,7.0
2041,49,Male,19.0,5.0,4.0,25.0,Standard,Monthly,582.0,17.0
2042,27,Female,56.0,17.0,6.0,20.0,Standard,Annual,572.0,15.0
2043,31,Male,9.0,24.0,1.0,29.0,Basic,Monthly,886.0,16.0
2044,41,Male,3.0,27.0,1.0,17.0,Premium,Monthly,432.0,26.0
2045,46,Female,59.0,1.0,4.0,1.0,Standard,Monthly,601.0,20.0
2046,28,Male,31.0,8.0,1.0,0.0,Premium,Monthly,126.0,18.0
2047,43,Male,50.0,2.0,1.0,10.0,Basic,Monthly,785.0,9.0
2048,28,Female,24.0,16.0,3.0,26.0,Standard,Quarterly,754.0,13.0
2049,55,Male,31.0,24.0,0.0,10.0,Standard,Monthly,227.0,7.0
2050,19,Male,35.0,30.0,4.0,21.0,Standard,Quarterly,585.0,25.0
2051,39,Male,49.0,17.0,2.0,23.0,Basic,Monthly,611.0,23.0
2052,54,Female,60.0,20.0,6.0,27.0,Basic,Monthly,174.0,14.0
2053,53,Male,22.0,19.0,6.0,3.0,Premium,Annual,134.0,27.0
2054,63,Female,17.0,29.0,7.0,13.0,Standard,Annual,898.0,19.0
2055,57,Male,4.0,14.0,3.0,29.0,Basic,Monthly,283.0,25.0
2056,50,Female,2.0,30.0,2.0,21.0,Standard,Annual,829.0,24.0
2057,30,Male,2.0,17.0,7.0,15.0,Standard,Annual,487.0,17.0
2058,19,Female,2.0,16.0,3.0,24.0,Premium,Quarterly,595.0,30.0
2059,20,Female,28.0,11.0,0.0,20.0,Premium,Monthly,294.0,10.0
2060,47,Female,17.0,11.0,2.0,25.0,Premium,Annual,896.0,21.0
2061,30,Male,22.0,1.0,2.0,17.0,Premium,Quarterly,721.0,26.0
2062,27,Female,35.0,23.0,5.0,21.0,Basic,Annual,713.0,3.0
2063,38,Female,29.0,11.0,0.0,1.0,Premium,Annual,387.0,26.0
2064,18,Female,20.0,17.0,7.0,30.0,Basic,Monthly,353.0,26.0
2065,31,Male,26.0,23.0,1.0,3.0,Basic,Annual,361.0,1.0
2066,27,Female,15.0,8.0,9.0,21.0,Standard,Annual,757.0,14.0
2067,42,Female,56.0,13.0,5.0,2.0,Standard,Monthly,410.0,23.0
2068,50,Female,27.0,14.0,8.0,26.0,Standard,Monthly,909.0,26.0
2069,63,Female,20.0,16.0,0.0,26.0,Basic,Monthly,974.0,29.0
2070,55,Female,16.0,5.0,3.0,16.0,Standard,Quarterly,832.0,14.0
2071,25,Male,29.0,9.0,6.0,22.0,Basic,Annual,893.0,25.0
2072,46,Female,22.0,21.0,6.0,22.0,Basic,Annual,386.0,14.0
2073,18,Male,3.0,27.0,6.0,2.0,Standard,Annual,544.0,30.0
2074,32,Male,58.0,9.0,6.0,24.0,Premium,Annual,864.0,11.0
2075,53,Female,45.0,26.0,6.0,9.0,Standard,Annual,183.0,27.0
2076,32,Male,24.0,10.0,8.0,9.0,Standard,Quarterly,420.0,1.0
2077,57,Male,55.0,14.0,10.0,15.0,Basic,Annual,209.0,20.0
2078,59,Female,29.0,30.0,2.0,27.0,Standard,Monthly,530.0,4.0
2079,65,Male,25.0,12.0,7.0,17.0,Standard,Annual,829.0,25.0
2080,36,Female,6.0,25.0,10.0,18.0,Standard,Monthly,895.0,3.0
2081,30,Male,19.0,30.0,0.0,27.0,Premium,Annual,713.0,11.0
2082,64,Male,17.0,21.0,0.0,15.0,Basic,Monthly,139.0,24.0
2083,46,Female,38.0,21.0,0.0,7.0,Standard,Quarterly,431.0,16.0
2084,35,Female,42.0,16.0,10.0,3.0,Standard,Monthly,880.0,5.0
2085,28,Female,10.0,26.0,0.0,26.0,Standard,Quarterly,226.0,10.0
2086,64,Male,34.0,8.0,6.0,11.0,Premium,Quarterly,836.0,14.0
2087,44,Female,24.0,11.0,4.0,4.0,Standard,Quarterly,397.0,26.0
2088,24,Male,56.0,9.0,10.0,15.0,Basic,Monthly,911.0,17.0
2089,25,Male,54.0,11.0,1.0,8.0,Standard,Monthly,406.0,6.0
2090,54,Female,4.0,29.0,6.0,1.0,Premium,Annual,775.0,13.0
2091,41,Female,57.0,4.0,0.0,22.0,Premium,Monthly,216.0,28.0
2092,40,Male,56.0,3.0,9.0,21.0,Standard,Monthly,836.0,30.0
2093,39,Female,32.0,14.0,6.0,8.0,Premium,Monthly,778.0,30.0
2094,18,Male,33.0,16.0,6.0,3.0,Basic,Monthly,868.0,30.0
2095,36,Female,21.0,2.0,0.0,8.0,Standard,Monthly,320.0,8.0
2096,49,Female,39.0,9.0,8.0,24.0,Standard,Monthly,582.0,15.0
2097,50,Female,45.0,24.0,2.0,14.0,Standard,Annual,168.0,6.0
2098,42,Male,30.0,5.0,5.0,30.0,Standard,Monthly,831.0,8.0
2099,45,Male,11.0,16.0,5.0,13.0,Standard,Monthly,333.0,20.0
2100,18,Male,51.0,4.0,2.0,11.0,Standard,Annual,907.0,8.0
2101,27,Female,1.0,7.0,4.0,30.0,Premium,Quarterly,701.0,17.0
2102,48,Female,14.0,28.0,2.0,3.0,Standard,Quarterly,668.0,28.0
2103,36,Male,3.0,11.0,4.0,6.0,Standard,Monthly,987.0,10.0
2104,53,Male,13.0,2.0,4.0,6.0,Premium,Annual,108.0,21.0
2105,37,Female,58.0,28.0,5.0,20.0,Premium,Monthly,532.0,10.0
2106,58,Female,9.0,23.0,4.0,9.0,Standard,Monthly,918.0,23.0
2107,41,Male,47.0,23.0,6.0,18.0,Basic,Quarterly,226.0,22.0
2108,41,Male,56.0,13.0,6.0,29.0,Premium,Annual,119.0,2.0
2109,63,Female,21.0,13.0,4.0,6.0,Basic,Monthly,734.0,9.0
2110,30,Male,25.0,14.0,3.0,16.0,Standard,Quarterly,597.0,6.0
2111,61,Female,21.0,24.0,0.0,25.0,Premium,Quarterly,395.0,24.0
2112,32,Male,40.0,7.0,10.0,25.0,Basic,Monthly,500.0,4.0
2113,53,Male,44.0,7.0,3.0,23.0,Premium,Quarterly,194.0,19.0
2114,43,Male,23.0,11.0,8.0,0.0,Basic,Quarterly,465.0,21.0
2115,43,Male,49.0,17.0,0.0,6.0,Premium,Quarterly,492.0,18.0
2116,53,Male,59.0,25.0,4.0,9.0,Standard,Quarterly,958.0,28.0
2117,55,Male,47.0,28.0,6.0,25.0,Standard,Quarterly,709.0,18.0
2118,33,Male,11.0,11.0,1.0,14.0,Standard,Monthly,671.0,5.0
2119,54,Female,18.0,27.0,2.0,23.0,Premium,Annual,353.0,29.0
2120,29,Female,42.0,10.0,3.0,11.0,Basic,Monthly,437.0,25.0
2121,25,Male,11.0,21.0,6.0,22.0,Basic,Annual,504.0,14.0
2122,38,Male,37.0,29.0,6.0,21.0,Standard,Annual,128.0,16.0
2123,48,Male,39.0,11.0,5.0,4.0,Basic,Annual,521.0,13.0
2124,41,Female,23.0,18.0,10.0,26.0,Standard,Quarterly,836.0,22.0
2125,19,Male,18.0,8.0,2.0,21.0,Premium,Monthly,102.0,13.0
2126,59,Female,18.0,5.0,7.0,13.0,Standard,Annual,758.0,17.0
2127,27,Male,19.0,26.0,8.0,3.0,Basic,Annual,780.0,25.0
2128,23,Female,58.0,12.0,5.0,8.0,Premium,Quarterly,136.0,14.0
2129,43,Male,55.0,28.0,9.0,22.0,Premium,Annual,710.0,14.0
2130,53,Male,7.0,27.0,1.0,19.0,Standard,Quarterly,337.0,20.0
2131,29,Male,43.0,11.0,4.0,10.0,Standard,Quarterly,518.0,9.0
2132,25,Male,51.0,12.0,10.0,29.0,Premium,Quarterly,802.0,9.0
2133,57,Female,44.0,22.0,1.0,3.0,Standard,Annual,629.0,20.0
2134,19,Female,20.0,22.0,10.0,4.0,Standard,Annual,793.0,25.0
2135,53,Male,47.0,8.0,2.0,18.0,Standard,Annual,153.0,24.0
2136,26,Female,3.0,22.0,0.0,4.0,Standard,Quarterly,713.0,28.0
2137,37,Female,45.0,22.0,1.0,7.0,Standard,Annual,174.0,20.0
2138,36,Male,52.0,22.0,4.0,4.0,Standard,Monthly,852.0,15.0
2139,29,Female,54.0,9.0,10.0,12.0,Premium,Quarterly,630.0,9.0
2140,31,Female,54.0,22.0,7.0,7.0,Premium,Annual,209.0,3.0
2141,45,Male,6.0,16.0,1.0,13.0,Basic,Annual,434.0,2.0
2142,18,Female,18.0,30.0,2.0,19.0,Standard,Annual,668.0,13.0
2143,58,Male,32.0,6.0,4.0,5.0,Premium,Annual,684.0,28.0
2144,38,Female,14.0,24.0,8.0,22.0,Basic,Annual,395.0,11.0
2145,63,Male,24.0,30.0,9.0,18.0,Premium,Quarterly,490.0,2.0
2146,57,Male,58.0,8.0,0.0,30.0,Basic,Quarterly,554.0,9.0
2147,53,Female,28.0,8.0,2.0,8.0,Premium,Monthly,484.0,30.0
2148,27,Female,50.0,7.0,1.0,2.0,Basic,Monthly,693.0,24.0
2149,26,Female,40.0,27.0,7.0,13.0,Standard,Monthly,897.0,30.0
2150,29,Female,4.0,25.0,6.0,5.0,Premium,Quarterly,350.0,5.0
2151,23,Female,48.0,2.0,2.0,6.0,Basic,Monthly,630.0,23.0
2152,59,Male,6.0,14.0,8.0,22.0,Premium,Monthly,684.0,24.0
2153,33,Male,25.0,7.0,8.0,9.0,Basic,Monthly,491.0,18.0
2154,53,Male,7.0,14.0,10.0,19.0,Standard,Annual,661.0,8.0
2155,28,Female,44.0,6.0,2.0,23.0,Basic,Quarterly,117.0,16.0
2156,22,Female,9.0,25.0,5.0,26.0,Premium,Monthly,191.0,10.0
2157,36,Female,37.0,24.0,10.0,1.0,Basic,Monthly,175.0,30.0
2158,43,Male,11.0,10.0,9.0,26.0,Standard,Annual,435.0,19.0
2159,21,Male,30.0,7.0,0.0,23.0,Premium,Monthly,634.0,6.0
2160,18,Female,39.0,11.0,3.0,16.0,Premium,Quarterly,289.0,24.0
2161,37,Female,38.0,7.0,7.0,19.0,Basic,Monthly,882.0,25.0
2162,37,Female,19.0,17.0,6.0,22.0,Standard,Monthly,275.0,13.0
2163,18,Female,37.0,12.0,7.0,16.0,Basic,Annual,909.0,22.0
2164,35,Female,47.0,20.0,5.0,3.0,Standard,Monthly,867.0,21.0
2165,38,Male,4.0,13.0,10.0,30.0,Premium,Annual,128.0,19.0
2166,27,Male,36.0,18.0,5.0,10.0,Standard,Annual,694.0,28.0
2167,56,Male,51.0,22.0,2.0,10.0,Premium,Annual,490.0,2.0
2168,59,Male,58.0,13.0,8.0,14.0,Basic,Monthly,985.0,26.0
2169,18,Male,3.0,7.0,0.0,7.0,Basic,Annual,710.0,12.0
2170,29,Female,50.0,19.0,8.0,29.0,Basic,Annual,957.0,15.0
2171,26,Male,39.0,25.0,4.0,19.0,Premium,Annual,969.0,30.0
2172,65,Male,28.0,5.0,1.0,24.0,Premium,Annual,105.0,18.0
2173,48,Male,27.0,18.0,5.0,0.0,Premium,Quarterly,781.0,10.0
2174,25,Male,47.0,21.0,1.0,2.0,Premium,Monthly,307.0,16.0
2175,52,Male,8.0,10.0,0.0,1.0,Premium,Quarterly,222.0,7.0
2176,36,Female,35.0,30.0,4.0,2.0,Premium,Annual,836.0,23.0
2177,55,Male,56.0,30.0,7.0,4.0,Standard,Quarterly,690.0,13.0
2178,35,Male,36.0,7.0,2.0,24.0,Basic,Monthly,188.0,8.0
2179,47,Female,33.0,21.0,3.0,0.0,Premium,Quarterly,298.0,23.0
2180,24,Male,4.0,3.0,6.0,22.0,Standard,Monthly,296.0,13.0
2181,28,Female,39.0,23.0,5.0,4.0,Premium,Quarterly,826.0,28.0
2182,34,Male,1.0,18.0,9.0,16.0,Standard,Annual,896.0,29.0
2183,24,Male,5.0,20.0,1.0,7.0,Standard,Monthly,675.0,3.0
2184,57,Male,7.0,29.0,7.0,25.0,Standard,Annual,362.0,19.0
2185,33,Male,4.0,24.0,8.0,29.0,Standard,Monthly,575.0,30.0
2186,21,Male,21.0,1.0,5.0,12.0,Standard,Quarterly,208.0,7.0
2187,26,Female,49.0,27.0,9.0,0.0,Premium,Monthly,966.0,28.0
2188,23,Male,45.0,6.0,4.0,22.0,Standard,Quarterly,265.0,27.0
2189,34,Female,17.0,27.0,10.0,26.0,Standard,Monthly,357.0,17.0
2190,51,Female,59.0,17.0,9.0,15.0,Basic,Annual,785.0,20.0
2191,47,Male,55.0,20.0,3.0,20.0,Basic,Monthly,334.0,24.0
2192,60,Male,26.0,12.0,6.0,0.0,Standard,Monthly,974.0,6.0
2193,22,Female,50.0,21.0,2.0,1.0,Standard,Annual,674.0,23.0
2194,60,Male,32.0,13.0,7.0,1.0,Premium,Monthly,317.0,25.0
2195,23,Male,7.0,25.0,6.0,23.0,Standard,Monthly,822.0,25.0
2196,35,Male,15.0,4.0,4.0,9.0,Standard,Annual,664.0,10.0
2197,49,Female,30.0,27.0,9.0,18.0,Basic,Monthly,466.0,11.0
2198,30,Female,18.0,24.0,3.0,10.0,Standard,Quarterly,554.0,18.0
2199,61,Male,4.0,3.0,0.0,7.0,Standard,Annual,690.0,23.0
2200,38,Female,54.0,16.0,2.0,4.0,Standard,Quarterly,382.0,11.0
2201,55,Male,49.0,15.0,4.0,16.0,Basic,Quarterly,883.0,9.0
2202,62,Female,23.0,21.0,7.0,1.0,Standard,Quarterly,385.0,20.0
2203,31,Female,52.0,18.0,7.0,24.0,Standard,Annual,603.0,22.0
2204,50,Male,13.0,26.0,7.0,19.0,Premium,Monthly,469.0,10.0
2205,41,Female,14.0,14.0,4.0,23.0,Basic,Quarterly,862.0,17.0
2206,33,Female,37.0,26.0,7.0,5.0,Basic,Annual,927.0,9.0
2207,50,Male,35.0,1.0,7.0,15.0,Standard,Annual,900.0,20.0
2208,60,Female,48.0,29.0,9.0,20.0,Basic,Monthly,371.0,17.0
2209,27,Female,12.0,3.0,0.0,24.0,Standard,Annual,233.0,24.0
2210,22,Female,23.0,29.0,6.0,10.0,Basic,Monthly,657.0,26.0
2211,53,Male,37.0,20.0,0.0,6.0,Standard,Monthly,322.0,22.0
2212,42,Male,53.0,18.0,10.0,17.0,Standard,Annual,387.0,9.0
2213,24,Male,18.0,30.0,7.0,25.0,Standard,Quarterly,284.0,29.0
2214,62,Male,53.0,29.0,1.0,3.0,Standard,Monthly,375.0,11.0
2215,21,Female,33.0,30.0,3.0,23.0,Premium,Quarterly,473.0,25.0
2216,32,Female,2.0,15.0,10.0,25.0,Standard,Quarterly,394.0,5.0
2217,25,Female,6.0,30.0,5.0,4.0,Basic,Annual,616.0,15.0
2218,19,Female,36.0,21.0,7.0,5.0,Basic,Annual,330.0,4.0
2219,58,Male,52.0,5.0,7.0,27.0,Standard,Quarterly,454.0,29.0
2220,41,Male,32.0,24.0,10.0,18.0,Premium,Annual,186.0,29.0
2221,65,Female,23.0,16.0,0.0,15.0,Standard,Quarterly,653.0,8.0
2222,44,Female,46.0,13.0,9.0,19.0,Basic,Annual,389.0,16.0
2223,56,Female,59.0,8.0,9.0,23.0,Premium,Annual,642.0,13.0
2224,21,Female,25.0,9.0,2.0,14.0,Standard,Monthly,332.0,15.0
2225,63,Male,13.0,14.0,8.0,4.0,Premium,Annual,413.0,8.0
2226,18,Male,48.0,12.0,9.0,21.0,Standard,Annual,917.0,23.0
2227,37,Male,20.0,22.0,1.0,30.0,Standard,Monthly,321.0,2.0
2228,32,Male,19.0,9.0,3.0,26.0,Basic,Annual,534.0,2.0
2229,33,Male,28.0,16.0,5.0,20.0,Premium,Monthly,919.0,14.0
2230,49,Female,19.0,13.0,10.0,29.0,Basic,Quarterly,814.0,24.0
2231,61,Male,9.0,24.0,0.0,19.0,Basic,Annual,878.0,20.0
2232,35,Male,57.0,18.0,0.0,28.0,Standard,Monthly,122.0,29.0
2233,26,Female,32.0,4.0,7.0,4.0,Premium,Quarterly,951.0,27.0
2234,40,Female,4.0,27.0,9.0,7.0,Basic,Monthly,386.0,8.0
2235,32,Female,44.0,30.0,1.0,10.0,Standard,Monthly,880.0,21.0
2236,65,Male,26.0,8.0,4.0,25.0,Premium,Annual,628.0,9.0
2237,31,Male,15.0,2.0,7.0,6.0,Basic,Quarterly,996.0,22.0
2238,55,Female,38.0,18.0,1.0,5.0,Standard,Quarterly,908.0,7.0
2239,30,Female,51.0,20.0,7.0,7.0,Standard,Monthly,320.0,20.0
2240,64,Female,20.0,22.0,6.0,7.0,Basic,Annual,849.0,20.0
2241,55,Male,1.0,4.0,7.0,30.0,Basic,Annual,546.0,2.0
2242,64,Female,28.0,14.0,8.0,0.0,Premium,Monthly,521.0,10.0
2243,36,Female,55.0,10.0,3.0,2.0,Basic,Annual,365.0,11.0
2244,39,Male,11.0,18.0,3.0,23.0,Standard,Quarterly,975.0,8.0
2245,18,Female,27.0,5.0,8.0,29.0,Basic,Annual,166.0,9.0
2246,51,Female,21.0,12.0,9.0,20.0,Basic,Monthly,330.0,10.0
2247,36,Female,19.0,9.0,1.0,12.0,Premium,Quarterly,469.0,25.0
2248,38,Male,53.0,21.0,4.0,30.0,Basic,Quarterly,503.0,14.0
2249,28,Female,51.0,2.0,0.0,21.0,Basic,Monthly,167.0,10.0
2250,47,Male,25.0,20.0,10.0,26.0,Basic,Monthly,787.0,7.0
2251,35,Female,40.0,17.0,5.0,21.0,Basic,Monthly,408.0,13.0
2252,61,Female,56.0,12.0,3.0,0.0,Premium,Monthly,821.0,30.0
2253,39,Male,48.0,29.0,8.0,2.0,Standard,Monthly,462.0,9.0
2254,30,Female,3.0,11.0,9.0,6.0,Premium,Quarterly,364.0,18.0
2255,41,Male,3.0,30.0,10.0,20.0,Standard,Annual,925.0,28.0
2256,54,Male,58.0,18.0,7.0,5.0,Basic,Monthly,232.0,6.0
2257,29,Male,55.0,21.0,1.0,24.0,Basic,Monthly,508.0,9.0
2258,57,Male,38.0,11.0,10.0,0.0,Premium,Monthly,857.0,28.0
2259,28,Male,2.0,28.0,8.0,0.0,Basic,Annual,376.0,9.0
2260,34,Female,1.0,27.0,3.0,9.0,Basic,Quarterly,957.0,30.0
2261,22,Female,50.0,13.0,8.0,11.0,Basic,Monthly,221.0,16.0
2262,33,Male,39.0,19.0,10.0,17.0,Premium,Monthly,791.0,15.0
2263,54,Male,37.0,13.0,3.0,6.0,Basic,Monthly,615.0,27.0
2264,60,Female,46.0,22.0,0.0,14.0,Basic,Annual,105.0,5.0
2265,47,Male,12.0,10.0,0.0,11.0,Standard,Annual,504.0,5.0
2266,63,Female,57.0,22.0,4.0,11.0,Premium,Monthly,411.0,22.0
2267,48,Male,52.0,19.0,10.0,3.0,Premium,Annual,982.0,18.0
2268,55,Male,10.0,29.0,6.0,24.0,Basic,Quarterly,252.0,6.0
2269,59,Female,9.0,10.0,10.0,9.0,Basic,Annual,212.0,8.0
2270,47,Female,50.0,11.0,1.0,24.0,Standard,Annual,988.0,16.0
2271,45,Male,9.0,23.0,10.0,5.0,Standard,Monthly,387.0,4.0
2272,22,Male,6.0,22.0,4.0,13.0,Basic,Annual,173.0,4.0
2273,64,Male,59.0,18.0,7.0,21.0,Standard,Annual,864.0,23.0
2274,61,Male,25.0,3.0,3.0,6.0,Standard,Annual,884.0,26.0
2275,31,Male,29.0,6.0,10.0,15.0,Basic,Quarterly,829.0,15.0
2276,64,Female,3.0,17.0,5.0,2.0,Standard,Monthly,950.0,9.0
2277,63,Female,21.0,3.0,4.0,22.0,Standard,Monthly,349.0,2.0
2278,19,Female,28.0,6.0,1.0,19.0,Basic,Monthly,913.0,30.0
2279,48,Male,18.0,15.0,3.0,7.0,Premium,Monthly,780.0,15.0
2280,36,Male,43.0,13.0,5.0,22.0,Basic,Quarterly,361.0,25.0
2281,36,Male,23.0,28.0,6.0,26.0,Standard,Annual,741.0,12.0
2282,21,Female,26.0,12.0,1.0,28.0,Basic,Annual,288.0,4.0
2283,29,Female,15.0,14.0,6.0,4.0,Standard,Annual,795.0,13.0
2284,42,Male,33.0,24.0,7.0,25.0,Basic,Annual,121.0,3.0
2285,55,Female,45.0,28.0,5.0,2.0,Basic,Quarterly,617.0,20.0
2286,32,Male,32.0,14.0,5.0,15.0,Premium,Quarterly,606.0,1.0
2287,36,Male,1.0,19.0,4.0,17.0,Premium,Monthly,679.0,11.0
2288,55,Male,8.0,17.0,10.0,19.0,Standard,Annual,893.0,26.0
2289,62,Female,30.0,24.0,1.0,10.0,Standard,Monthly,904.0,17.0
2290,64,Male,1.0,28.0,1.0,28.0,Basic,Annual,198.0,30.0
2291,45,Female,29.0,22.0,1.0,3.0,Basic,Annual,507.0,25.0
2292,49,Male,1.0,3.0,9.0,4.0,Premium,Quarterly,930.0,5.0
2293,63,Female,8.0,15.0,2.0,26.0,Standard,Quarterly,544.0,24.0
2294,46,Female,60.0,8.0,4.0,12.0,Basic,Monthly,467.0,25.0
2295,39,Female,32.0,29.0,0.0,25.0,Basic,Quarterly,254.0,30.0
2296,65,Male,47.0,3.0,4.0,19.0,Standard,Quarterly,842.0,14.0
2297,29,Female,14.0,21.0,9.0,26.0,Premium,Annual,381.0,12.0
2298,19,Male,27.0,26.0,5.0,30.0,Premium,Annual,469.0,17.0
2299,23,Male,9.0,5.0,0.0,30.0,Premium,Annual,717.0,23.0
2300,65,Male,37.0,24.0,4.0,29.0,Basic,Annual,540.0,10.0
2301,59,Male,24.0,3.0,3.0,8.0,Premium,Monthly,387.0,25.0
2302,30,Male,52.0,14.0,4.0,21.0,Standard,Quarterly,385.0,2.0
2303,55,Female,42.0,23.0,2.0,27.0,Standard,Annual,610.0,5.0
2304,52,Female,19.0,7.0,4.0,4.0,Basic,Quarterly,506.0,14.0
2305,40,Female,30.0,7.0,6.0,24.0,Premium,Monthly,135.0,15.0
2306,34,Female,23.0,17.0,1.0,16.0,Standard,Monthly,942.0,26.0
2307,29,Male,12.0,22.0,4.0,14.0,Basic,Monthly,353.0,21.0
2308,33,Male,59.0,12.0,10.0,8.0,Standard,Annual,885.0,10.0
2309,47,Male,35.0,24.0,9.0,10.0,Premium,Monthly,392.0,29.0
2310,51,Male,7.0,25.0,0.0,7.0,Basic,Quarterly,936.0,24.0
2311,50,Female,24.0,21.0,9.0,20.0,Basic,Quarterly,539.0,7.0
2312,51,Female,11.0,6.0,9.0,12.0,Premium,Quarterly,730.0,27.0
2313,57,Female,59.0,21.0,5.0,29.0,Standard,Monthly,250.0,20.0
2314,55,Female,37.0,28.0,9.0,10.0,Standard,Monthly,154.0,16.0
2315,41,Female,8.0,17.0,3.0,12.0,Standard,Quarterly,483.0,10.0
2316,30,Male,21.0,18.0,1.0,22.0,Standard,Monthly,589.0,6.0
2317,55,Male,10.0,5.0,7.0,0.0,Basic,Monthly,623.0,19.0
2318,59,Male,31.0,2.0,10.0,29.0,Premium,Monthly,804.0,5.0
2319,64,Female,55.0,23.0,6.0,4.0,Standard,Monthly,146.0,20.0
2320,51,Female,58.0,2.0,2.0,4.0,Basic,Annual,531.0,28.0
2321,40,Female,54.0,15.0,10.0,28.0,Standard,Annual,925.0,3.0
2322,24,Female,28.0,14.0,6.0,8.0,Standard,Annual,403.0,6.0
2323,48,Female,39.0,29.0,5.0,0.0,Basic,Annual,368.0,17.0
2324,58,Female,41.0,14.0,7.0,30.0,Basic,Quarterly,832.0,19.0
2325,37,Female,28.0,23.0,6.0,14.0,Standard,Annual,274.0,27.0
2326,37,Female,35.0,21.0,9.0,10.0,Basic,Annual,380.0,17.0
2327,46,Female,23.0,7.0,1.0,1.0,Standard,Annual,165.0,2.0
2328,31,Male,6.0,11.0,0.0,2.0,Standard,Monthly,840.0,3.0
